,리뷰수(개),평점,평균 연봉(만)
로가닉(주),2,2.5,3192
로완컴퍼니스,2,4.5,11700
루미스탈(주),2,4.0,2767
루바테크(주),2,1.5,3393
리더스,2,3.0,3014
릴테크(주),2,2.5,2628
링크텍(주),2,4.5,3817
매직라이프코리아(주),2,3.0,2921
메드스튜디오(주),2,3.0,3832
메탈쓰리디(주),2,2.0,3584
명진금속,2,2.5,3334
명진정밀,2,2.5,1755
모트레인(주),2,3.0,4267
미스터큐렛테크,2,3.0,2460
미시간기술(주),2,3.0,3584
밀도,2,4.5,3988
바스통(주),2,3.5,3584
바이오타지코리아(주),2,3.5,3584
범양냉방산업(주),2,2.0,2730
범해종합상사(주),2,2.5,4203
베이비원코리아(주),2,1.0,2298
벤스전자(주),2,5.0,7313
벨금속공업(주),2,3.0,2306
보경전기,2,2.5,2633
보다엔시스(주),2,2.5,4680
부건종합건축사사무소(주),2,2.0,5119
부산녹산도금사업협동조합,2,1.5,2980
브렌다브렌든,2,2.0,3201
비기(주),2,3.5,3475
비스알(주),2,2.5,3710
비전드라이브(주),2,3.0,4038
비투와이(주),2,2.5,2303
사회복지법인무궁화동산,2,2.0,3584
산머루마을,2,4.0,1473
삼경(주),2,2.0,2734
삼성패션(주),2,3.0,4708
삼양화성(주),2,4.5,5211
삼우에프엔지(주),2,3.0,2702
삼정이엔지(주),2,2.5,3584
새솔테크(주),2,3.5,2805
서동물산(주),2,4.0,3584
선바이오투(주),2,4.0,2295
선박설계폴라리스,2,2.0,3584
선텍옵트코리아(주),2,1.0,3767
성우식품,2,2.0,1987
성우하이테크(주),2,4.0,3119
성화에스티(주),2,2.5,3910
세광,2,2.0,3627
세영테크(주),2,3.5,2883
세원,2,3.5,3075
세원산업(주),2,4.0,3628
슈즈원,2,2.5,1965
스톤글로벌(주),2,3.0,3358
시그널링크(주),2,4.0,3016
신성(주),2,2.5,1903
신스타프리젠츠(주),2,2.5,3584
신승중공업(주),2,4.0,3705
신원테크(주),2,2.0,2298
신창(주),2,2.5,2460
신흥텔레콤(주),2,3.0,4818
실리콘모션코리아(유),2,3.5,4812
실버텍스(주),2,2.5,5375
씨앤이토틀택스(주),2,1.5,2120
씨케이그루브(주),2,1.5,2340
아나렉스피(주),2,1.5,1375
아르데코(주),2,4.5,2636
아시아소음진동연구소(주),2,2.5,2925
아이사운드(주),2,2.5,3329
어페리피트,2,3.0,3584
에스씨디아이(주),2,2.5,4100
에스앤케이커뮤니케이션(주),2,2.5,2715
에스엔이,2,2.5,2620
에스엠텔(주),2,1.0,2511
에스제이이(주),2,3.5,3767
에스케이에스페인트(주),2,2.0,3100
에스케이티(주),2,2.0,3584
에스코,2,2.0,9024
에어솔(주),2,3.5,3584
에이에스에이(주),2,3.0,2255
에이엠에스컴퍼니(주),2,2.0,2145
에이와케이(주),2,1.0,3705
에이치원인터내셔널,2,1.0,2767
에이티(주),2,3.5,5458
에이피엠(주),2,1.0,3472
에코닉스(주),2,1.5,2298
에코인토트(주),2,2.0,2734
에프티에스코리아(주),2,2.0,2975
엘에이치이(주),2,3.5,2367
엘케이컨트롤,2,1.0,3584
엘텍솔루션(주),2,2.0,3534
엠디메드,2,4.5,3584
엠에스테크(주),2,2.5,3260
엠텍에스티에스(주),2,3.0,3584
예딤(주),2,4.0,2050
오앤유(주),2,1.5,3088
오엘컬렉션(주),2,2.0,3584
오이코스(주),2,3.5,2798
와우쿨,2,5.0,3584
와이씨켐(주),2,2.5,3740
와이테크(주),2,4.0,2609
우리기업(주),2,1.0,2098
우림(주),2,3.0,1845
우인,2,2.5,4521
유영산업,2,4.0,2472
유일테크,2,2.0,2340
이셀전자(주),2,4.0,2406
이에스텍(주),2,1.0,3044
이엠씨(주),2,3.0,4326
인성전자,2,3.0,2050
인우테크(주),2,2.5,2412
인터파워(주),2,3.5,4549
인팩트오토메이션(주),2,3.0,4481
인포이큐(주),2,3.0,3133
인폼(주),2,2.5,4207
일명제약(주),2,1.5,2656
일신전기(주),2,2.5,3373
일진레이텍(주),2,1.0,4313
자연과과학(주),2,3.5,2400
자연애,2,4.0,1755
자이스(주),2,2.0,3278
정도엔텍(주),2,3.5,4384
정암유통(주),2,3.0,1831
정한에스앤티,2,2.5,3584
제이에스프리시젼(주),2,4.0,4095
제이콥스(주),2,3.5,3527
제일화성(주),2,3.0,2982
지와이텐트(주),2,3.0,3590
지이티플러스(주),2,2.0,3825
지코스(주),2,2.5,4110
진성이앤지(주),2,2.0,4388
진영정보통신(주),2,2.0,2925
진테크(주),2,3.0,2874
창안(주),2,2.5,3897
창원테크(주),2,3.5,6150
천보콘크리트(주),2,5.0,4813
칠성산업,2,2.5,2849
커파 하우스,2,5.0,2470
케이이엔씨(주),2,2.5,3584
케이제이(주),2,1.0,3075
코디박(주),2,2.5,3745
코스팜(주),2,2.5,2072
코웨스코(주),2,1.5,3153
큐텀(주),2,1.5,2340
태양트레이(주),2,1.0,3570
태진다이텍(주),2,1.5,3160
태평직물(주),2,2.5,3094
태흥종축영농조합법인,2,2.0,2803
토인이앤씨건축사사무소(주),2,3.0,2946
통일방폭전기(주),2,2.0,2731
티씨에스(주),2,1.0,3515
파낙코리아(주),2,4.0,2862
파브코(주),2,3.0,3663
펄서스테크놀러지(주),2,2.0,4708
평화산업사,2,2.0,3584
푸른환경측정(주),2,2.0,3584
프로텍코리아(주),2,3.0,3350
플루브(주),2,2.5,2792
피제이비(주),2,1.0,3000
피코코리아(주),2,3.5,2298
필코씨앤디(주),2,3.0,2650
하나기연(주),2,4.5,2783
하이원전자(주),2,3.0,2076
한국스티롤루션(주),2,2.5,3365
한국씨엘티(주),2,1.5,3925
한국포세이돈,2,1.0,3584
한별테크,2,3.5,1290
한산(주),2,2.5,3075
한샘텍스(주),2,3.0,6167
한석시스템(주),2,3.0,3059
한일물산(주),2,3.0,1685
해동조구사,2,2.5,1658
해비타트(주),2,1.5,3584
해피브릿지(주),2,2.5,2925
헤파이스토스웍스(주),2,4.0,2984
현대메티아(주),2,4.5,5433
혜성(주),2,1.5,3691
호산테크(주),2,4.0,4727
화성전자(주),2,3.5,2383
황보정밀(주),2,1.0,2520
효성산업,2,3.5,3584
휴미템,2,5.0,3584
(유)성문,1,1.0,4212
(유)에코텍코리아,1,5.0,3584
(유)천향네이처,1,1.0,3584
(주)가비노,1,5.0,3584
(주)경성에스앤지,1,2.0,4434
(주)경원에프앤비,1,2.0,2554
(주)광일전선,1,1.0,4685
(주)나노진,1,5.0,3584
(주)넥스트테크놀러지,1,1.0,3032
(주)노바코스,1,2.0,3489
(주)뉴라텍,1,4.0,3584
(주)다미온푸드,1,3.0,2315
(주)다이든,1,5.0,3584
(주)다프엔텍,1,4.0,4875
(주)닷,1,2.0,2739
(주)대덕테크,1,1.0,2784
(주)대일엔지니어링,1,2.0,3097
(주)대한테크,1,3.0,2867
(주)더마스내추럴,1,5.0,2662
(주)덕우,1,5.0,3366
(주)도스어도스,1,3.0,3584
(주)동남코리아,1,3.0,3180
(주)동영테크,1,5.0,3584
(주)드림로봇,1,1.0,2399
(주)디케이경기센터,1,2.0,3584
(주)로맨시브,1,5.0,3584
(주)로투보,1,5.0,3584
(주)멀티미디어링크,1,2.0,3584
(주)메디덴코,1,1.0,3584
(주)메쥬,1,2.0,3584
(주)모아수,1,5.0,3271
(주)미리,1,1.0,2622
(주)밀텍아이엔씨,1,4.0,3584
(주)범우,1,5.0,3571
(주)베큐마이즈,1,4.0,3590
(주)부국하이테크,1,3.0,3547
(주)부농,1,4.0,3807
(주)비갠,1,4.0,3584
(주)비스타컴,1,4.0,3004
(주)비에스지머티리얼즈,1,5.0,3584
(주)비티솔루션,1,3.0,6035
(주)비티에스이엔지,1,3.0,3943
(주)서림프라텍,1,1.0,3029
(주)선진파워텍,1,1.0,3584
(주)세일정공,1,4.0,3312
(주)세정엠티엘,1,1.0,3584
(주)스마일캐드,1,5.0,4037
(주)스마트코어,1,4.0,3717
(주)아우어,1,3.0,3584
(주)아이필로,1,1.0,3584
(주)아틀라스마린,1,5.0,3584
(주)에니켐텍,1,4.0,3788
(주)에바,1,3.0,3584
(주)에스비이앤이,1,2.0,3584
(주)에스아이디텍션,1,3.0,3905
(주)에스엘에스,1,2.0,3178
(주)에스이지,1,2.0,3584
(주)에쓰엔,1,1.0,3584
(주)에이디수산,1,5.0,3584
(주)에이아이웨어,1,4.0,4997
(주)에이엔폴리,1,5.0,2826
(주)에이치케이시스템,1,1.0,3584
(주)에이핏,1,2.0,2433
(주)에프씨엔애드,1,1.0,2385
(주)에프씨피,1,5.0,3584
(주)엑스랩,1,1.0,3584
(주)엘제이캠,1,5.0,3584
(주)예성,1,3.0,2262
(주)오리지널비어컴퍼니,1,1.0,3509
(주)오즈비엔에이치,1,2.0,2298
(주)우리꽃연구소,1,5.0,2999
(주)우리이엔지,1,4.0,3720
(주)우성에이스,1,5.0,2712
(주)워솔,1,4.0,3584
(주)원세미콘,1,2.0,5023
(주)원진테크,1,3.0,3832
(주)유니버셜스탠다드테크놀러지,1,3.0,3584
(주)윤성산업개발,1,1.0,3584
(주)이래,1,5.0,3584
(주)일신테크,1,5.0,3143
(주)제니스코리아,1,3.0,3029
(주)제이앤엘,1,1.0,3584
(주)제이에프,1,1.0,2488
(주)제이원티엔엠,1,1.0,3018
(주)조이라이프,1,3.0,2637
(주)지디텍,1,3.0,3584
(주)지산비엠피,1,4.0,4124
(주)지앤드아이,1,1.0,3612
(주)진,1,3.0,4742
(주)진용엔지니어링,1,1.0,3238
(주)커널로그,1,3.0,2432
(주)케이엔에스컴퍼니,1,2.0,3625
(주)켐베이스,1,3.0,2598
(주)코앤드,1,1.0,3584
(주)쿠메,1,3.0,3584
(주)타스웰라,1,1.0,3584
(주)탑코리아,1,3.0,3769
(주)토브,1,4.0,3584
(주)투에이치앤엠,1,3.0,3584
(주)티스퀘어랩,1,1.0,4695
(주)파인에바,1,1.0,4150
(주)피쉬,1,3.0,3042
(주)피티엠,1,3.0,4305
(주)하나테크,1,1.0,3367
(주)하이보,1,5.0,3869
(주)한국제프란,1,1.0,3360
(주)한국힌지테크,1,5.0,4647
(주)한성환경기연,1,1.0,2876
(주)허비쉬코리아,1,5.0,3584
(주)화인시스템,1,1.0,3495
GTM-KOREA,1,1.0,3584
OnCo,1,5.0,3188
PT ASIA CHEMICAL INDUSTRY,1,4.0,8657
감성커뮤니케이션(주),1,3.0,3584
건강을지키는사람들(주),1,5.0,2863
경북산업개발(주),1,4.0,6435
경인토탈,1,3.0,3900
경포대영어조합법인,1,1.0,2423
고맛나루공주시농협쌀조합공동사업법인,1,3.0,5065
공병우통신(주),1,4.0,3584
광진상사(주),1,3.0,2321
교연엔지니어링(주),1,4.0,4103
구례군산림조합,1,2.0,3965
국일정공(주),1,3.0,3086
군산도시가스,1,1.0,3741
규암(주),1,4.0,3388
그루포안톨린코리아(유),1,2.0,6380
극동산전(주),1,1.0,2776
근양섬유,1,3.0,5119
금안통상(주),1,3.0,2550
금용통상(주),1,2.0,2798
금창산업(주),1,2.0,2832
김해시농업협동조합공동사업법인,1,1.0,4865
나노이닉스(주),1,3.0,2725
나노팩(주),1,4.0,3584
나래플러스(주),1,2.0,2438
나우시스템,1,4.0,2340
난쓰네코리아(주),1,2.0,3585
남양,1,3.0,4100
남양비엠씨(주),1,3.0,1755
남양테크윈(주),1,4.0,2846
남일(주),1,1.0,3257
네오피스(주),1,3.0,2751
넥스텍(주),1,3.0,2563
녹채원네이처(주),1,4.0,3584
농업회사법인(주)락천식품,1,4.0,1755
누드코스메틱(주),1,3.0,2255
뉴이스트원테크(주),1,3.0,3012
다논코리아(유),1,4.0,1260
대덕전선(주),1,3.0,2334
대륜기계(주),1,4.0,3466
대명지이엔티(주),1,4.0,2345
대보(주),1,3.0,2826
대세기업(주),1,3.0,2800
대영이엠비(주),1,2.0,2153
대우토탈(주),1,3.0,3197
대일,1,3.0,4078
대주기공(주),1,3.0,4048
대창기업,1,4.0,4110
대한전장(주),1,3.0,1931
대헌(주),1,4.0,4786
대현중공업(주),1,2.0,3069
대홍코스텍(주),1,2.0,3584
대흥산기,1,4.0,2925
대흥아이비엔(주),1,5.0,3984
더뉴히어로즈(주),1,3.0,3584
더존앤테크(주),1,3.0,3689
데오테크(주),1,2.0,2458
도봉산업(주),1,4.0,2145
동부솔라(주),1,5.0,2992
동성유리코리아(주),1,3.0,2460
동영이엔지(주),1,2.0,3305
동우브레이크,1,3.0,3584
동우써키트(주),1,4.0,3078
동원시스템(주),1,2.0,3720
동일레나운,1,2.0,3110
동일차량산업(주),1,1.0,2553
동진(주),1,4.0,5383
동진기업,1,2.0,3584
동호(주),1,1.0,2977
두성밴드(주),1,4.0,3383
드림라인테크(주),1,4.0,2723
디아이웨이브(주),1,2.0,2050
디케이쎈서(주),1,4.0,2861
디탑,1,2.0,2925
라라인터내셔널(주),1,1.0,2563
라이트피아(주),1,5.0,3179
라인전자,1,4.0,1845
래만(주),1,2.0,3283
레비브레코리아(주),1,1.0,3584
로즐린(주),1,1.0,3584
루첸리인터내셔널(주),1,1.0,3584
르코어테크놀러지(주),1,3.0,1315
리나코리아(주),1,2.0,5216
리틀토이스(주),1,1.0,2438
리팩(주),1,5.0,3584
링스텔레콤(주),1,3.0,3024
마사한덕(주),1,2.0,2145
마이스트(주),1,2.0,5265
마이크로알에프(주),1,2.0,3584
마인드스톰코리아(주),1,3.0,3510
맥스아이(주),1,3.0,5850
명성금형,1,1.0,3584
명성텍스(주),1,2.0,2640
모두(주),1,5.0,2739
모라,1,3.0,3584
모비,1,3.0,2322
바럽(주),1,5.0,3584
바이오테크(주),1,3.0,3075
배가텍(주),1,3.0,2707
백상엔지니어링(주),1,1.0,3448
백제금속,1,1.0,2979
백제씨푸드(주),1,5.0,3584
백팩토리,1,5.0,3584
법률사무소엘앤에이치,1,2.0,2255
베리제이코리아(주),1,4.0,3584
베이스디(주),1,5.0,3584
벧엘기계(주),1,2.0,2269
보람식품서울우유데이앤데이,1,3.0,1755
보명산업,1,3.0,2865
브라이트에너지파트너스(주),1,5.0,3584
브이디(주),1,1.0,3584
브이엠티(주),1,4.0,3075
브이티에스(주),1,2.0,3440
블랜디스(주),1,5.0,3584
비에스티엠,1,4.0,2772
비엔에스메디븐스(주),1,2.0,2631
비주얼라이즈,1,2.0,1871
비키코리아,1,4.0,2779
비타네이쳐(주),1,4.0,3632
비티비코리아(주),1,4.0,3926
사우스케이프(주),1,3.0,3584
사조남부햄(주),1,4.0,2768
산골농산영농조합법인,1,2.0,2813
산양환경산업(주),1,3.0,2638
삼서공업(주),1,3.0,2038
삼성가구,1,3.0,1755
삼영이엔지(주),1,4.0,2902
삼우기업(주),1,3.0,3381
삼우피티에스,1,3.0,3507
삼원이노텍(주),1,3.0,1845
삼정디씨피(주),1,1.0,3207
삼정산업(주),1,4.0,2657
삼지이엔지(주),1,1.0,2794
상우(주),1,3.0,1755
상희금속(주),1,4.0,3911
새한에어서스펜션,1,2.0,2870
서모테크,1,2.0,2050
서정(주),1,3.0,2633
선일엔지니어링(주),1,2.0,2549
선재향,1,3.0,2463
성남전자(주),1,3.0,5492
성도엔지니어링,1,2.0,4109
성우엔지니어링(주),1,2.0,3901
성원제강(주),1,3.0,2940
성일산업(주),1,1.0,3615
성진(주),1,3.0,2794
성진케미칼,1,4.0,2726
세라젬셀루피딕(주),1,1.0,6374
세명(주),1,3.0,1048
세웅(주),1,2.0,3397
세원콘크리트,1,5.0,2516
세이프시스템(유),1,5.0,1050
세종특별자치시산림조합,1,4.0,3584
소백산한우(주),1,3.0,2234
소백인삼영농조합법인,1,4.0,1745
송강중공업(주),1,5.0,2876
수산에스텍코리아(주),1,3.0,3075
순성산업(주),1,3.0,2952
슈퍼티그웰딩(주),1,2.0,2214
스마일(주),1,2.0,3262
승일레이블(주),1,3.0,2280
시대ca,1,3.0,2925
시우(주),1,1.0,2474
시프트테크놀로지스코리아(유),1,4.0,3584
신동양엔지니어링(주),1,1.0,2925
신보기연(주),1,4.0,4047
신성테크,1,2.0,3584
신세대푸드(주),1,5.0,1263
신올(주),1,3.0,2255
신우산업개발(주),1,3.0,4626
신우이엔지(주),1,2.0,2732
신원디앤티(주),1,3.0,3995
신진(주),1,3.0,2655
신한철강(주),1,4.0,3584
신한테크(주),1,2.0,2650
신현무역,1,4.0,2925
실로스트레치(주),1,4.0,2298
씨앤엠무역(주),1,3.0,6141
씨에스아이(주),1,3.0,2453
아모스강남,1,4.0,3000
아시스토코리아(주),1,3.0,3584
아이더,1,3.0,4866
아이디로(주),1,2.0,3772
아이디알시스템,1,2.0,3588
아이러브플랫,1,3.0,2043
아이비넷,1,2.0,2535
아이실리콘(주),1,2.0,4494
아이에스글로벌(주),1,3.0,3584
아이엔알(주),1,4.0,3120
아이코리아(주),1,2.0,3584
아이펙(주),1,3.0,4561
아쿠엑스코리아(주),1,4.0,2514
아텍엔지니어링(주),1,2.0,2920
알라딘스트라스(주),1,4.0,2560
알알이푸드(주),1,5.0,1331
알앤디팩토리(주),1,3.0,1950
알에프스타텍(주),1,3.0,4100
알이디커뮤니케이션(주),1,3.0,9481
에나지에스(주),1,4.0,2340
에로우헤드(주),1,1.0,2665
에버그린21,1,3.0,3075
에버텍(주),1,3.0,3180
에스디이엔지(주),1,4.0,2450
에스앤드더블유아이엔디(주),1,1.0,2654
에스에스앤아이(주),1,3.0,2243
에스에이치(주),1,3.0,4875
에스에이치아이(주),1,3.0,3437
에스엔에스,1,3.0,3075
에스엔티(주),1,3.0,2627
에스엠알(주),1,1.0,3584
에스오피(주),1,5.0,2460
에스와이테크,1,3.0,4210
에스제이(주),1,2.0,1755
에스제이이씨(주),1,2.0,2460
에스지티(주),1,5.0,4754
에스지패션(주),1,2.0,3479
에스케이하이텍(주),1,4.0,3584
에스티컴퍼니,1,2.0,2925
에스피아이아시아,1,4.0,3280
에어스켓에프앤씨(주),1,1.0,1933
에이디에스테크놀로지(주),1,2.0,2590
에이스기술단(주),1,3.0,1875
에이스팩(주),1,2.0,3584
에이시스(주),1,5.0,3584
에이앤피기계공업(주),1,3.0,3584
에이지테크(주),1,3.0,1743
에이치앤제이(주),1,3.0,2799
에이치에스오션(주),1,4.0,5119
에이치엔피테크(주),1,2.0,3151
에이테크(주),1,2.0,2628
엑스메텍(주),1,2.0,3909
엑스와이시스템(주),1,2.0,1658
엔비티(주),1,4.0,5119
엔스텔정보통신(주),1,5.0,3584
엔엘티테크(주),1,4.0,2925
엔지알코리아(주),1,3.0,6189
엘드텍(주),1,1.0,3584
엘앤엘프로덕츠오브코리아(유),1,2.0,9786
엠솔루션(주),1,3.0,3850
엠피코(주),1,3.0,2234
열린아이엠씨(주),1,3.0,1473
영강테크원(주),1,4.0,4271
영산기계(주),1,4.0,4793
영일특수금속(주),1,3.0,3030
영진공업(주),1,4.0,3511
오비에스(주),1,1.0,1950
오성(주),1,3.0,3717
오엠씨(주),1,5.0,2992
올팩코리아,1,3.0,4153
와이엘(주),1,2.0,2559
와이제이테크(주),1,3.0,3431
용인시농협쌀조합공동사업법인,1,1.0,5942
우림원(주),1,1.0,3584
우신(주),1,2.0,4175
우진통상(주),1,3.0,1813
웨이브닉스이에스피(주),1,2.0,4068
위너텍코리아(주),1,2.0,3842
위소엔지니어링(주),1,1.0,2600
윈프로,1,4.0,5850
유달산업,1,3.0,1845
유달어망(유),1,3.0,3584
유비스타(주),1,2.0,2153
윤익물산(주),1,3.0,2789
이노밴스 테크놀로지,1,4.0,3900
이디케이(주),1,4.0,3187
이레코(주),1,3.0,3900
이레푸드,1,4.0,3584
이룸팩토리,1,2.0,3075
이림테크,1,3.0,7800
이삭(주),1,2.0,2737
이수엑사플렉스(주),1,1.0,3633
이스턴에프티씨(주),1,3.0,3259
이스트후(주),1,5.0,3584
이십일세기씨앤아이(주),1,1.0,3584
이앤에프열처리(주),1,3.0,3961
이얼즈 어고,1,1.0,2828
이에프텍(주),1,2.0,3584
이엠시스텍(주),1,1.0,3726
이월에스엔피(주),1,3.0,3584
이큐스퀘어(주),1,4.0,3584
이화다이아몬드공구(주),1,1.0,4204
익스트림피크(주),1,1.0,2750
인스페이스코인(주),1,5.0,1896
일루미(주),1,3.0,2039
일산전기(주),1,3.0,6851
일성이앤지(주),1,3.0,3413
일진오토모티브(주),1,1.0,3584
재민상사,1,3.0,1755
정인엔지니어링,1,3.0,2366
제이디아이,1,3.0,3584
제이비코리아(주),1,1.0,3383
제이스(주),1,4.0,2629
제이에스메캐닉(주),1,1.0,2846
제이엔텍(주),1,4.0,2170
제이케이엔지니어링(주),1,4.0,2358
제일하이테크(주),1,4.0,3510
젤라인(주),1,3.0,4930
젯트기연(주),1,5.0,4325
준포스터(주),1,2.0,2899
줄리앤제임스,1,4.0,1845
줌톤(주),1,1.0,3613
중앙디스플레이(주),1,5.0,2211
지디아이솔루션(주),1,5.0,3584
지에스어패럴(주),1,1.0,1845
지에스텍(주),1,1.0,4333
지오큐엘이디(주),1,4.0,2382
진명(주),1,3.0,4278
진상기업(주),1,3.0,3204
진원아이엔디(유),1,3.0,2438
차오름(주),1,2.0,3584
창원비엠,1,4.0,3098
창조바이오텍(주),1,4.0,4038
청림(주),1,3.0,2640
청석엔지니어링(주),1,4.0,4257
청암창호(주),1,3.0,2925
청우섬유(주),1,2.0,2350
초이스테크닉스(주),1,3.0,3584
카이로스(주),1,1.0,3130
케이브이씨,1,1.0,2313
케이알코폴리머(주),1,4.0,3584
케이엠텔레텍(주),1,3.0,2252
켐텍(주),1,2.0,2566
코멕스(주),1,3.0,3584
코바야시코보(주),1,3.0,3584
코치인터내셔널(주),1,2.0,4351
코코호도,1,3.0,2145
큐어스크립트,1,1.0,2998
크리룩스(주),1,3.0,3584
크리에이티브아이콘(주),1,1.0,4075
클럽마리나(주),1,3.0,3584
키미랩(주),1,2.0,3584
키솔(주),1,3.0,3584
탑드림(주),1,2.0,1663
태진지엔에스(주),1,3.0,3232
테크원(주),1,3.0,2181
토마토,1,3.0,3567
티더블유티(주),1,3.0,3726
티센크루프,1,4.0,2971
티에스엠(주),1,3.0,3570
티에프케이(주),1,3.0,4057
티엔지(주),1,4.0,3599
티엠에스솔루션(주),1,4.0,3584
팀스포츠,1,2.0,1575
파이토웰,1,5.0,4100
파주시농협쌀조합공동사업법인,1,1.0,4011
파카텍스(주),1,5.0,3192
패치웍스(주),1,4.0,2646
펩코코리아(주),1,3.0,2392
평강산업(주),1,4.0,1755
포레스트커머스,1,1.0,3584
포레시아배기시스템코리아(주),1,3.0,5986
포엠,1,3.0,3678
프라임테크,1,3.0,3900
플레르드카카오(주),1,3.0,2050
피알커뮤니케이션(주),1,3.0,3917
피앤비(주),1,2.0,2388
피코기술나노재료(주),1,4.0,7084
필나인스퀘어(주),1,2.0,2630
필로스피릿(주),1,4.0,2340
필켐(주),1,3.0,3313
하나스틸(주),1,2.0,3554
하이텍엔씨(주),1,3.0,2460
한국검출기연구소,1,3.0,3584
한국에스에스(주),1,3.0,5109
한국인슈로산업(주),1,3.0,1845
한국주택관리(주),1,3.0,2830
한라정공(주),1,2.0,3138
한빔(주),1,3.0,2563
한서(주),1,3.0,2412
한성기어(주),1,3.0,3614
한성플랜지(주),1,2.0,3782
한영(주),1,2.0,3515
한울맘(주),1,3.0,2183
한일에코산업(주),1,4.0,2921
한주물산(주),1,4.0,2689
해남자연농업영농조합법인,1,5.0,3197
